Country,CountryCode,RegionID,RegionCode,Region,ResortID,ResortCode,Resort
Australia,AUS,1828,WODO,Wodonga VIC,2839,WOD,"Wodonga, VIC"
Australia,AUS,1829,WOLL,Wollongong NSW,2840,WOL,"Wollongong, NSW"
Australia,AUS,1830,WYON,Wyong NSW,2841,WYO,"Wyong, NSW"
Australia,AUS,1831,YALL,Yallingup WA,2842,YAL,"Yallingup, WA"
Australia,AUS,1832,YEPP,Yeppoon QLD,2843,YEP,"Yeppoon, QLD"
Australia,AUS,1833,YOUN,Young NSW,2844,YOU,"Young, NSW"
Austria,AUT,1842,ACHS,Achenkirch am Achensee,2853,ACJ,Achenkirch am Achensee
Austria,AUT,1845,ALPB,Alpbach,2855,ALP,Alpbach
Austria,AUT,1848,AXAM,Axams,2859,AXA,Axams
Austria,AUT,1852,BDAS,Bad Aussee,2863,BDA,Bad Aussee
Austria,AUT,1854,BADG,Bad Gastein,2865,BAD,Bad Gastein
Austria,AUT,1857,BADH,Bad Hofgastein,2868,BADH,Bad Hofgastein
Austria,AUT,1860,BADI,Bad Ischl,2871,BAD,Bad Ischl
Austria,AUT,1862,BDMT,Bad Mitterndorf,2874,BDM,Bad Mitterndorf
Austria,AUT,1865,BADE,Baden,2876,BAD,Baden
Austria,AUT,1868,BRGW,Berwang,2880,BRG,Berwang
Austria,AUT,1871,BIBE,Biberwier Lermoos,2882,BIB,Biberwier Lermoos
Austria,AUT,1873,BRGZ,Birgitz,2885,BRG,Birgitz
Austria,AUT,1876,BREG,Bregenz,2887,BRE,Bregenz
Austria,AUT,1877,BRKZ,Bruck am Ziller,2888,BRK,Bruck am Ziller
Austria,AUT,1878,BRNC,Brunn Am Gebirge,2889,BRN,Brunn Am Gebirge
Austria,AUT,1881,DORN,Dornbirn,2893,DOR,Dornbirn
Austria,AUT,1883,DRST,Durnstein,2894,DRS,Durnstein
Austria,AUT,1887,EHHS,Ehrenhausen,2897,EHH,Ehrenhausen
Austria,AUT,1889,EHRL,Ehrwald,2900,EHR,Ehrwald
Austria,AUT,1892,ENST,Eisenstadt,2902,EIN,Eisenstadt
Austria,AUT,1894,ELLM,Ellmau,2908,ELL,Ellmau
Austria,AUT,1900,FELD,Feldkirch,2909,FEL,Feldkirch
Austria,AUT,1901,FIER,Fierberbrunn,2912,FIE,Fierberbrunn
Austria,AUT,1904,FNKN,Finkenberg,2915,FNK,Finkenberg
Austria,AUT,1907,FLAC,Flachau,2918,FLA,Flachau
Austria,AUT,1910,FLSS,Fliess,2921,FLS,Fliess
Austria,AUT,1912,FGEN,Fugen,2923,FGE,Fugen
Austria,AUT,1914,FLMP,Fulpmes,2925,FLM,Fulpmes
Austria,AUT,1917,FSSE,Fuschl am See,2928,FSS,Fuschl am See
Austria,AUT,1921,GRLS,Gerlos,2931,GRL,Gerlos
Austria,AUT,1924,GSAU,Gosau,2936,GSA,Gosau
Austria,AUT,1928,GTZN,Gotzens,2939,GTZ,Gotzens
Austria,AUT,1931,GRAZ,Graz,2942,GRA,Graz
Austria,AUT,1935,GREF,Gross Enzersdorf,2944,GRE,Gross Enzersdorf
Austria,AUT,1937,HLLS,Hallstatt,2947,HLL,Hallstatt
Austria,AUT,1940,HEIL,Heiligenblut,2951,HEI,Heiligenblut
Austria,AUT,1944,HNTD,Hinterstoder,2955,HNT,Hinterstoder
Austria,AUT,1948,HNTE,Hinterthiersee,2959,HNT,Hinterthiersee
Austria,AUT,1951,HNTX,Hintertux,2965,HNT,Hintertux
Austria,AUT,1955,HPPC,Hippach,2968,HPP,Hippach
Austria,AUT,1957,HCHG,Hochpillberg,2972,HCH,Hochpillberg
Austria,AUT,1959,HFBS,Hof bei Salzburg,2974,HFB,Hof bei Salzburg
Austria,AUT,1961,HPFB,Hopfgarten im Brixental,2976,HPF,Hopfgarten im Brixental
Austria,AUT,1964,IMST,Imst,2979,IMS,Imst
Austria,AUT,1966,INNS,Innsbruck,2981,INN,Innsbruck
Austria,AUT,1968,JENB,Jenbach,2983,JEN,Jenbach
Austria,AUT,1972,JNNS,Jennersdorf,2988,JNN,Jennersdorf
Austria,AUT,1974,JCHB,Jochberg,2990,JCH,Jochberg
Austria,AUT,1977,KAPR,Kaprun,2993,KAP,Kaprun
Austria,AUT,1979,KTSB,Katschberg,2994,KTS,Katschberg
Austria,AUT,2011,KRCH,Kirchberg,3029,KRC,Kirchberg
Austria,AUT,2012,KITZ,Kitzbuhel,3030,KIT,Kitzbuhel
Austria,AUT,2013,KLAG,Klagenfurt,3031,KLA,Klagenfurt
Austria,AUT,2014,KNTT,Knittelfeld,3032,KNT,Knittelfeld
Austria,AUT,2015,KRSB,Kreischberg,3033,KRS,Kreischberg
Austria,AUT,2017,KRMS,Krems,3035,KRM,Krems
Austria,AUT,2019,KRMB,Krumbach,3037,KRM,Krumbach
Austria,AUT,2020,KUFT,Kufstein,3038,KUF,Kufstein
Austria,AUT,2022,LNDC,Landeck,3041,LND,Landeck
Austria,AUT,2024,LNGF,Langenfeld,3045,LNG,Langenfeld
Austria,AUT,2025,LANE,Langenlois,3048,LAN,Langenlois
Austria,AUT,2026,LECH,Lech am Arlberg,3049,LEC,Lech am Arlberg
Austria,AUT,2029,LEOB,Leoben,3052,LEO,Leoben
Austria,AUT,2030,LIEN,Lienz,3053,LIE,Lienz
Austria,AUT,2031,LINZ,Linz,3054,LIN,Linz
Austria,AUT,2032,LPRD,Loipersdorf,3055,LPR,Loipersdorf
Austria,AUT,2033,MTRE,Matrei,3056,MTR,Matrei
Austria,AUT,2034,MURB,Mauerbach,3057,MUR,Mauerbach
Austria,AUT,2035,MAY,Mayrhofen,3058,MAY,Mayrhofen
Austria,AUT,2036,MNDS,Mondsee,3059,MON,Mondsee
Austria,AUT,2037,NSTF,Neustift Im Stubaital,3060,NST,Neustift Im Stubaital
Austria,AUT,2038,NDR,Niederau,3061,NDR,Niederau
Austria,AUT,2039,OBRG,Obergurgl,3062,OBR,Obergurgl
Austria,AUT,2040,OBRT,Obertraun,3063,OBR,Obertraun
Austria,AUT,2041,OETZ,Oetz,3064,OET,Oetz
Austria,AUT,2043,OSSH,Ossiach,3066,OSS,Ossiach
Austria,AUT,2044,OTZT,Otztal,3067,OTZ,Otztal
Austria,AUT,2045,PRND,Parndorf,3068,PRN,Parndorf
Austria,AUT,2046,PER,Pertisau/Achensee,3069,PER,Pertisau/Achensee
Austria,AUT,2047,PTWS,Portschach am Worthersee,3070,PTW,Portschach am Worthersee
Austria,AUT,2048,RAUR,Rauris,3071,RAU,Rauris
Austria,AUT,2049,RIED,Ried Im Zillertal,3072,RIE,Ried Im Zillertal
Austria,AUT,2050,RUSZ,Rust,3073,RUS,Rust
Austria,AUT,2051,SAAL,Saalbach- Hinterglemm,3074,SAA,Saalbach Hinterglemm/Zell am See Area
Austria,AUT,2052,SALZ,Salzburg,3075,SAL,Salzburg
Austria,AUT,2053,SNKT,Sankt Johann,11739,KLEI,Kleinarl
Austria,AUT,2053,SNKT,Sankt Johann,3076,SNK,Sankt Johann
Austria,AUT,2054,SKLB,Sankt Lambrecht,3077,SKL,Sankt Lambrecht
Austria,AUT,2055,SKVG,Sankt Veit an der Glan,3078,SKV,Sankt Veit an der Glan
Austria,AUT,2056,STTL,Sattledt,3079,STT,Sattledt
Austria,AUT,2057,SCHG,Schladming,3080,SCH,Schladming
Austria,AUT,2058,SEEF,Seefeld,3081,SEE,Seefeld
Austria,AUT,2060,SMMR,Semmering,3082,SMM,Semmering
Austria,AUT,2062,SLDN,Solden,3085,SLD,Solden
Austria,AUT,2063,SOLL,Soll,3086,SOL,Soll
Austria,AUT,2064,ST,St Anton Am Arlberg,3087,ST,St Anton Am Arlberg
Austria,AUT,2065,STGI,St Gilgen,3088,STG,St Gilgen
Austria,AUT,2066,STPO,St Polten,3089,STP,St Polten
Austria,AUT,2068,STWO,St Wolfgang,3091,ST,St Wolfgang
Austria,AUT,2069,STLE,St. Leonhard im Pitztal,3092,STL,St. Leonhard im Pitztal
Austria,AUT,2070,STTB,Stegersbach,3093,STTB,Stegersbach
Austria,AUT,2071,TLFS,Telfes,3094,TLF,Telfes
Austria,AUT,2073,TUXX,Tux,3096,TUX,Tux
Austria,AUT,2075,VTNT,Vent,3098,VTN,Vent
Austria,AUT,2077,VIEN,Vienna,3100,ALS,Alsergrund
Austria,AUT,2077,VIEN,Vienna,3101,DON,Donaustadt
Austria,AUT,2077,VIEN,Vienna,3102,FAV,Favoriten
Austria,AUT,2077,VIEN,Vienna,3104,INN,Innere Stadt
Austria,AUT,2077,VIEN,Vienna,3105,JOS,Josefstadt
Austria,AUT,2077,VIEN,Vienna,3107,LAN,Landstrasse
Austria,AUT,2077,VIEN,Vienna,3108,LEO,Leopoldstadt
Austria,AUT,2077,VIEN,Vienna,3110,NEU,Neubau
Austria,AUT,2077,VIEN,Vienna,3111,SCH,Schonbrunn
Austria,AUT,2077,VIEN,Vienna,3113,VIE,Schwechat Airport
Austria,AUT,2077,VIEN,Vienna,3114,VIEN,Vienna vicinity
Austria,AUT,2077,VIEN,Vienna,3116,WIE,Wieden
Austria,AUT,2083,VILL,Villach,3117,VIL,Villach
Austria,AUT,2084,VOSE,Vosendorf,3118,VOS,Vosendorf
Austria,AUT,2085,WNGL,Wangle,3119,WNG,Wangle
Austria,AUT,2086,WELS,Wels,3120,WEL,Wels
Austria,AUT,2087,WRFW,Werfenweng,3121,WRF,Werfenweng
Austria,AUT,2088,WIEN,Wiener Neustadt,3122,WIE,Wiener Neustadt
Austria,AUT,2089,ZELL,Zell Am See,3123,ZEL,Zell Am See
Austria,AUT,2090,ZLLZ,Zell am Ziller,3124,ZLL,Zell am Ziller
Austria,AUT,2091,ZLLT,Zillertal,3125,ZLL,Zillertal
Austria,AUT,2092,ZIRL,Zirl,3126,ZIR,Zirl
Azerbaijan,AZE,1586,BAKU,Baku,2547,BAK,Baku
Bahamas,BHS,1535,ELTH,Eleuthera,2491,ELT,Eleuthera
Bahamas,BHS,1540,EXUM,Exuma,2496,EXU,Exuma
Bahamas,BHS,1543,FREP,Freeport,2499,FRE,Freeport
Bahamas,BHS,1549,GRA,Grand Bahama,2505,GRA,Grand Bahama
Bahamas,BHS,1554,NASS,Nassau,2510,NAS,Nassau
Bahamas,BHS,1562,PARAD,Paradise Island,2520,PAR,Paradise Island
Bahamas,BHS,1566,ABAC,The Abaco Islands,2525,ABA,The Abaco Islands
Bahrain,BAH,1573,BAHR,Bahrain Airport Area,2532,BAH,Bahrain Airport Area
Bahrain,BAH,1575,MANAM,Manama,2533,JUF,Juffair
Bahrain,BAH,1575,MANAM,Manama,2536,MAN,Manama City
Bahrain,BAH,1575,MANAM,Manama,2539,SEE,Seef
Bahrain,BAH,1580,BAHS,South Bahrain,2541,BAH,South Bahrain
Bangladesh,BD,1582,DHAK,Dhaka,2543,DHA,Dhaka
Barbados,BAR,1593,BRBD,Barbados,2554,BATH,Bathsheba
Barbados,BAR,1593,BRBD,Barbados,2555,BRI,Bridgetown
Barbados,BAR,1593,BRBD,Barbados,2556,CHR,Christchurch
Barbados,BAR,1593,BRBD,Barbados,2559,HAS,Hastings
Barbados,BAR,1593,BRBD,Barbados,2561,STJ,St James
Barbados,BAR,1593,BRBD,Barbados,2562,STL,St Lawrence
Barbados,BAR,1593,BRBD,Barbados,2564,STM,St Michael
Barbados,BAR,1593,BRBD,Barbados,2566,STP,St Peter
Barbados,BAR,1593,BRBD,Barbados,2568,STPH,St Philip
Barbados,BAR,1593,BRBD,Barbados,2571,WRT,Worthing (Barbados)
Belarus,BY,1609,BRSX,Brest-Litovsk,2579,BRE,Brest-Litovsk
Belarus,BY,1612,MINS,Minsk,2581,MIN,Minsk
Belarus,BY,1614,VITB,Vitebsk,2586,VIT,Vitebsk
Belgium,BE,1622,AALT,Aalter,2596,AAL,Aalter
Belgium,BE,1626,ANTW,Antwerp,2602,ANT,Antwerp
Belgium,BE,1661,ARLO,Arlon,2643,ARL,Arlon
Belgium,BE,1670,BRUG,Bruges,2653,BRU,Bruges
Belgium,BE,1686,BRUS,Brussels,2670,CRL,Brussels Airport
Belgium,BE,1686,BRUS,Brussels,2672,CIT,Brussels City Centre
Belgium,BE,1686,BRUS,Brussels,2674,BRU,Brussels vicinity
Belgium,BE,1686,BRUS,Brussels,2676,ELS,Elsene
Belgium,BE,1686,BRUS,Brussels,2678,EUR,European Quarter
Belgium,BE,1686,BRUS,Brussels,2680,AND,Midi Station
Belgium,BE,1686,BRUS,Brussels,2682,SIN,Sint-Joost-Ten-Node
Belgium,BE,1702,CSAU,Casteau,2692,CSA,Casteau
Belgium,BE,1705,CHAR,Charleroi,2697,CHA,Charleroi
Belgium,BE,1712,GENK,Genk,2705,GEN,Genk
Belgium,BE,1720,GENV,Genval,2726,GEN,Genval
Belgium,BE,1733,GHEN,Ghent,2727,GHE,Ghent
Belgium,BE,1735,HSST,Hasselt,2730,HSS,Hasselt
Belgium,BE,1738,IEPE,Ieper (Ypres),2733,IEP,Ieper (Ypres)
Belgium,BE,1741,KORT,Kortrijk,2737,KOR,Kortrijk
Belgium,BE,1744,LEUV,Leuven (Louvain),2742,LEU,Leuven (Louvain)
Belgium,BE,1745,LIEG,Liege,2745,LIE,Liege
Belgium,BE,1750,LOUV,Louvain la Neuve,2756,LOU,Louvain la Neuve
Belgium,BE,1755,MASM,Maasmechelen,2761,MAS,Maasmechelen
Belgium,BE,1762,MAII,Maillen,2768,MAI,Maillen
Belgium,BE,1766,MCHL,Mechelen,2772,MEC,Mechelen
Belgium,BE,1768,MNSB,Mons Bergen,2776,MON,Mons Bergen
Belgium,BE,1771,NAMU,Namur,2780,NAM,Namur
Belgium,BE,1774,OOST,Ostend,2784,OST,Ostend
Belgium,BE,1776,OVEJ,Overijse,2786,OVE,Overijse
Belgium,BE,1779,SPA,Spa,2789,SPA,Spa
Belgium,BE,1782,TORN,Tournai,2792,TOU,Tournai
Belgium,BE,1785,VILV,Vilvoorde,2795,VIL,Vilvoorde
Belgium,BE,1788,WAVR,Wavre,2798,WAV,Wavre
Belgium,BE,1791,ZAVE,Zaventem,2801,ZAV,Zaventem
Belize,BZ,6448,AMBE,Ambergris Caye,8049,AMB,Ambergris Caye
Belize,BZ,6449,BELI,Belize City,8050,BEL,Belize City
Belize,BZ,6451,HOPK,Hopkins,8052,HOP,Hopkins
Belize,BZ,6453,PLAZ,Placencia,8054,PLA,Placencia
Belize,BZ,6455,SANIZ,San Ignacio,8056,SAN,San Ignacio
Bermuda,BER,6456,HAMIL,Hamilton (Bermuda),8057,HAM,Hamilton (Bermuda)
Bermuda,BER,6457,PAGT,Paget,8058,PAG,Paget
Bermuda,BER,6458,SANZZ,Sandys,8059,SAN,Sandys
Bermuda,BER,6459,SUTH,Southampton (Bermuda),8060,SOU,Southampton (Bermuda)
Bermuda,BER,6460,WARW,Warwick,8061,WAR,Warwick
Bolivia,BOL,6461,COCH,Cochabamba,8062,COC,Cochabamba
Bolivia,BOL,6463,LA,La Paz,8064,LA,La Paz
Bolivia,BOL,6464,SAN,Santa Cruz,8065,SAN,Santa Cruz
Bolivia,BOL,6465,SUCR,Sucre,8066,SUC,Sucre
Bosnia and Herzegovina,BA,6462,BAN,Banja Luka,8063,BANJ,Banja Luka
Bosnia and Herzegovina,BA,6466,MEDJ,Medjugorje,8067,MED,Medjugorje
Bosnia and Herzegovina,BA,6467,MOST,Mostar,8068,MOS,Mostar
Bosnia and Herzegovina,BA,6468,NEUM,Neum,8069,NEU,Neum
Bosnia and Herzegovina,BA,6469,SARA,Sarajevo,8070,SAR,Sarajevo
Botswana,BW,6890,CHOB,Chobe,8526,CHB,Chobe
Botswana,BW,6891,FRAZ,Francistown,8527,FRA,Francistown
Botswana,BW,6892,GABO,Gaborone,8528,GAB,Gaborone
Botswana,BW,6893,KASN,Kasane,8529,KAS,Kasane
Botswana,BW,6894,MAUN,Maun,8531,MAU,Maun
Botswana,BW,6896,NTUL,Northern Tuli,8533,NTU,Northern Tuli
Brazil,BRA,1607,ABAD,Abadiania,2577,ABA,Abadiania
Brazil,BRA,1610,ALAG,Alagoinhas,2580,ALA,Alagoinhas
Brazil,BRA,1613,ALLL,Alphaville,2583,ALP,Alphaville
Brazil,BRA,1616,AMEN,Americana,2587,AME,Americana
Brazil,BRA,1620,AMPA,Amparo,2591,AMP,Amparo
Brazil,BRA,1621,ANGR,Angra dos Reis,2594,ANG,Angra dos Reis
Brazil,BRA,1623,AQUI,Aquiraz,2599,AQU,Aquiraz
Brazil,BRA,1627,ARAC,Aracaju,2603,ARA,Aracaju
Brazil,BRA,1630,ARGS,Arapongas,2608,ARA,Arapongas
Brazil,BRA,1632,ARAR,Araraquara,2611,ARA,Araraquara
Brazil,BRA,1634,ARAX,Araxa,2615,ARX,Araxa
Brazil,BRA,1636,AADH,Armacao - Alto Do Humaita,2618,ADH,Armacao - Alto Do Humaita
Brazil,BRA,1638,ARRA,Arraial D'Ajuda,2623,ARR,Arraial D'Ajuda
Brazil,BRA,1659,ATIB,Atibaia,2641,ATI,Atibaia
Brazil,BRA,1663,BALN,Balnerio Camboriu,2645,BAL,Balnerio Camboriu
Brazil,BRA,1693,BRRA,Barra,2683,BAR,Barra
Brazil,BRA,1694,BARZ,Barra dos Coqueiros,2684,BAR,Barra dos Coqueiros.
Brazil,BRA,1695,BRRS,Barreirinhas,2685,BAR,Barreirinhas
Brazil,BRA,1696,BARRE,Barretos,2686,BAR,Barretos
Brazil,BRA,1698,BARU,Barueri,2687,BAR,Barueri
Brazil,BRA,1699,BAUR,Bauru,2688,BAU,Bauru
Brazil,BRA,1700,BEBE,Beberibe,2689,BEB,Beberibe
Brazil,BRA,1701,BELE,Belem,2690,BEL,Belem
Brazil,BRA,1704,BELO,Belo Horizonte,2695,BED,Belo Horizonte Downtown
Brazil,BRA,1704,BELO,Belo Horizonte,2696,BEL,Belo Horizonte Vicinity
Brazil,BRA,1706,BLUM,Blumenau,2698,BLU,Blumenau
Brazil,BRA,1708,BOVI,Boa Viagem,2700,BOV,Boa Viagem
Brazil,BRA,1710,BOIP,Boipeba,2703,BOI,Boipeba
Brazil,BRA,1713,BOMR,Bom Retiro,2708,BOM,Bom Retiro
Brazil,BRA,1715,BOMI,Bombinhas,2710,BOM,Bombinhas
Brazil,BRA,1718,BONT,Bonito,2713,BON,Bonito
Brazil,BRA,1721,BOTE,Borete,2716,BOT,Borete
Brazil,BRA,1724,BRAS,Brasilia,2718,BRA,Brasilia
Brazil,BRA,1725,BUZI,Buzios,2719,BUZ,Buzios
Brazil,BRA,1727,CAGO,Cabo De Santo Agostinho,2721,CAG,Cabo De Santo Agostinho
Brazil,BRA,1730,CABF,Cabo Frio,2724,CAB,Cabo Frio
Brazil,BRA,1734,CALD,Caldas Novas,2729,CAL,Caldas Novas
Brazil,BRA,1736,CAMC,Camacari,2731,CAM,Camacari
Brazil,BRA,1739,CAGR,Campina Grande,2734,CAG,Campina Grande
Brazil,BRA,1743,CAMP,Campinas,2740,CAM,Campinas
Brazil,BRA,1746,CAMPO,Campo Grande,2749,CAM,Campo Grande
Brazil,BRA,1747,CAMO,Campo Largo,2751,CAM,Campo Largo
Brazil,BRA,1748,CSDJ,Campos Do Jordao,2752,CAM,Campos Do Jordao
Brazil,BRA,1749,CMNO,Campos Novos,2753,CAM,Campos Novos
Brazil,BRA,1751,CNLA,Canela,2755,CAN,Canela
Brazil,BRA,1758,CANA,Canoa Quebrada,2765,CAN,Canoa Quebrada
Brazil,BRA,1763,CSCA,Cascavel,2769,CAS,Cascavel
Brazil,BRA,1767,CAXI,Caxias Do Sul,2774,CAX,Caxias Do Sul
Brazil,BRA,1770,CHPO,Chapeco,2781,CHA,Chapeco
Brazil,BRA,1775,COIS,Comandatuba Island,2785,COM,Comandatuba Island
Brazil,BRA,1786,COHS,Congonhas,2796,COH,Congonhas
Brazil,BRA,1789,COST,Costa do Sauipe,2799,COS,Costa do Sauipe
Brazil,BRA,1790,CUIA,Cuiaba,2800,CUI,Cuiaba
Brazil,BRA,1792,CUMB,Cumbuco,2802,CUM,Cumbuco
Brazil,BRA,1796,CUPE,Cupe,2806,CUP,Cupe
Brazil,BRA,1800,CURI,Curitiba,2810,CUR,Curitiba
Brazil,BRA,1802,FRNO,Fernando de Noronha,2813,FRN,Fernando de Noronha
Brazil,BRA,1807,FLOR,Florianopolis,2817,FLO,Florianopolis
Brazil,BRA,1807,FLOR,Florianopolis,2820,PRA,Florianopolis Praia
Brazil,BRA,1816,FORZ,Fortaleza,2827,FOR,Fortaleza
Brazil,BRA,1819,FOZD,Foz do Iguacu,2831,FOZ,Foz do Iguacu
Brazil,BRA,1822,FRAA,Franca,2833,FRA,Franca
Brazil,BRA,1835,GAMA,Gama,2846,GAM,Gama
Brazil,BRA,1838,GOI,Goiania,2849,GOI,Goiania
Brazil,BRA,1840,GRAM,Gramado,2852,GRA,Gramado
Brazil,BRA,1844,GVAI,Gravatai,2857,GRA,Gravatai
Brazil,BRA,1850,GUAA,Guarajuba,2861,GUA,Guarajuba
Brazil,BRA,1855,GRPR,Guarapari,2866,GUA,Guarapari
Brazil,BRA,1859,GUUA,Guaratingueta,2870,GUA,Guaratingueta
Brazil,BRA,1864,GRUJ,Guaruja,2875,GRJ,Guaruja
Brazil,BRA,1866,IGUZ,Iguazu Falls,2877,IGU,Iguazu Falls
Brazil,BRA,1875,IGUP,Iguazu National Park,2886,IGU,Iguazu National Park
Brazil,BRA,1879,IlHA,Ilhabela,2891,IlH,Ilhabela
Brazil,BRA,1884,ILHE,Ilheus,2895,ILH,Ilheus
Brazil,BRA,1885,IMBA,Imbassai,2896,IMB,Imbassai
Brazil,BRA,1888,IPTG,Ipatinga,2899,IPT,Ipatinga
Brazil,BRA,1891,IPOJ,Ipojuca,2903,IPO,Ipojuca
Brazil,BRA,1895,IRAC,Iracema,2905,IRA,Iracema
Brazil,BRA,1899,ITAB,Itabira,2911,ITA,Itabira
Brazil,BRA,1903,ITAC,Itacare,2914,ITA,Itacare
Brazil,BRA,1906,ITAJ,Itajai,2917,ITA,Itajai
Brazil,BRA,1909,ITAP,Itapema,2920,ITA,Itapema
Brazil,BRA,1913,ITAU,Itapua,2924,ITA,Itapua
Brazil,BRA,1916,ITUP,Itupeva,2927,ITU,Itupeva
Brazil,BRA,1919,JDGU,Jaboatao Dos Guararapes,2930,JDG,Jaboatao Dos Guararapes
Brazil,BRA,1923,JAGU,Jaguariaiva,2934,JAG,Jaguariaiva
Brazil,BRA,1926,JARA,Jaragua do Sul,2937,JAR,Jaragua do Sul
Brazil,BRA,1929,JPAU,Jardim Paulista,2940,JPA,Jardim Paulista
Brazil,BRA,1933,JARD,Jardins,2943,JAR,Jardins
Brazil,BRA,1934,JARI,Jarinu,2945,JAR,Jarinu
Brazil,BRA,1938,JRCR,Jericoacoara,2948,JRC,Jericoacoara
Brazil,BRA,1942,JOAO,Joao Pessoa,2953,JOA,Joao Pessoa
Brazil,BRA,1947,JOIN,Joinville,2958,JOI,Joinville
Brazil,BRA,1950,JUDF,Juiz De Fora,2961,JUI,Juiz De Fora
Brazil,BRA,1953,JNDI,Jundiai,2970,JUN,Jundiai
Brazil,BRA,1985,LAGS,Lagoa Santas,3001,LAG,Lagoa Santas
Brazil,BRA,1988,LAGN,Laguna,3005,LAG,Laguna
Brazil,BRA,1990,LENC,Lencois,3007,LEN,Lencois
Brazil,BRA,1992,LIME,Limeira,3009,LIM,Limeira
Brazil,BRA,1993,LOND,Londrina,3010,LON,Londrina
Brazil,BRA,1995,MCAE,Macae,3013,MCA,Macae
Brazil,BRA,1997,MACP,Macapa,3015,MAC,Macapa
Brazil,BRA,1999,MACE,Maceio,3017,MAC,Maceio
Brazil,BRA,2002,MANA,Manaus,3020,MAN,Manaus
Brazil,BRA,2098,MAGA,Mangaratiba,3132,MAN,Mangaratiba
Brazil,BRA,2105,MRRG,Maragogi,3139,MAR,Maragogi
Brazil,BRA,2107,MARZ,Marau,3141,MAR,Marau
Brazil,BRA,2110,MRNA,Maringa,3144,MAR,Maringa
Brazil,BRA,2112,MDSJ,Mata De Sao Joao,3146,MAT,Mata De Sao Joao
Brazil,BRA,2114,MSUL,Mato Grosso do Sul,3148,SUL,Mato Grosso do Sul
Brazil,BRA,2115,MEIR,Meireles,3149,MEI,Meireles
Brazil,BRA,2117,MOGI,Mogi das Cruzes,3173,MOG,Mogi das Cruzes
Brazil,BRA,2133,MORR,Morro De Sao Paulo,3175,MOR,Morro De Sao Paulo
Brazil,BRA,2136,MSSR,Mossoro,3179,MOS,Mossoro
Brazil,BRA,2141,MRIP,Mucuripe,3183,MRI,Mucuripe
Brazil,BRA,2144,MURO,Muro Alto,3186,MUR,Muro Alto
Brazil,BRA,2147,NAT,Natal,3189,NAT,Natal
Brazil,BRA,2150,NZAR,Nazare Br,3193,NZA,"Nazare, Br"
Brazil,BRA,2153,NITE,Niteroi,3196,NIT,Niteroi
Brazil,BRA,2157,NOVV,Nova Iguacu,3199,NOV,Nova Iguacu
Brazil,BRA,2159,OLIM,Olimpia,3200,OLI,Olimpia
Brazil,BRA,2162,OLIN,Olinda,3204,OLI,Olinda
Brazil,BRA,2164,ONDI,Ondina,3207,OND,Ondina
Brazil,BRA,2168,OSAS,Osasco,3210,OSA,Osasco
Brazil,BRA,2171,OURO,Ouro Preto,3213,OUR,Ouro Preto
Brazil,BRA,2174,PLHC,Palhoca,3215,PAL,Palhoca
Brazil,BRA,2175,PLMS,Palmas,3216,PAL,Palmas
Brazil,BRA,2177,PRSO,Paraiso,3218,PRS,Paraiso
Brazil,BRA,2180,RNAP,Parana Br,3222,RNA,"Parana, Br"
Brazil,BRA,2183,PARG,Paranagua,3228,PAR,Paranagua
Brazil,BRA,2189,PARA,Paraty,3232,PAR,Paraty
Brazil,BRA,2194,PAUL,Paulista,3237,PAU,Paulista
Brazil,BRA,2199,PTRO,Petropolis,3241,PET,Petropolis
Brazil,BRA,2202,PINH,Pinhais,3246,PIN,Pinhais
Brazil,BRA,2207,PIPA,Pipa,3249,PIP,Pipa
Brazil,BRA,2210,PERB,Piracicaba,3253,PIR,Piracicaba
Brazil,BRA,2217,PITU,Pituba,3260,PIT,Pituba
Brazil,BRA,2222,PDCA,Pocos de Caldas,3267,PDC,Pocos de Caldas
Brazil,BRA,2251,PGRO,Ponta Grossa,3294,PGR,Ponta Grossa
Brazil,BRA,2256,PNEG,Ponta Negra,3298,NEG,Ponta Negra
Brazil,BRA,2259,PORA,Porto Alegre,3301,POR,Porto Alegre
Brazil,BRA,2262,PORG,Porto de Galinhas,3304,POR,Porto de Galinhas
Brazil,BRA,2265,PORS,Porto Seguro,3307,POR,Porto Seguro
Brazil,BRA,2267,POVL,Porto Velho,3309,POR,Porto Velho
Brazil,BRA,2270,PRAD,Praia de Pipa,3312,PRA,Praia de Pipa
Brazil,BRA,2274,PAMO,Praia Do Amor,3317,PDA,Praia Do Amor
Brazil,BRA,2279,PRAF,Praia Do Forte,3321,PRA,Praia Do Forte
Brazil,BRA,2281,PDFU,Praia Do Futuro,3323,PDF,Praia Do Futuro
Brazil,BRA,2285,PRAS,Praia Rasa,3327,PRS,Praia Rasa
Brazil,BRA,2288,QUAT,Quatro Barras,3330,QUA,Quatro Barras
Brazil,BRA,2290,RECI,Recife,3332,REC,Recife
Brazil,BRA,2293,RIBE,Ribeirao Preto,3335,RIB,Ribeirao Preto
Brazil,BRA,2295,RIDO,Rio das Ostras,3337,RIO,Rio das Ostras
Brazil,BRA,2298,RIOJ,Rio de Janeiro,3340,TIJ,Barra de Tijuca
Brazil,BRA,2298,RIOJ,Rio de Janeiro,3342,BOT,Botafogo
Brazil,BRA,2298,RIOJ,Rio de Janeiro,3345,CAP,Copacabana
Brazil,BRA,2298,RIOJ,Rio de Janeiro,3347,FLM,Flamengo
